ORIGIN,DEST,TOTAL_DB1B_PASSENGERS,TOTAL_FARE_WEIGHT,DB1B_RECORDS,AVG_FARE
BOS,IAH,4.0,1717.15,4,429.2875
BOS,ICT,10.0,2985.32,10,298.53200000000004
BOS,ILM,1.0,325.97,1,325.97
BOS,IND,4.0,1118.0700000000002,4,279.51750000000004
BOS,JAC,4.0,986.81,4,246.7025
BOS,JAX,1.0,268.67,1,268.67
BOS,LAN,1.0,265.0,1,265.0
BOS,LAS,16.0,5454.84,16,340.9275
BOS,LAW,3.0,887.86,3,295.9533333333333
BOS,LAX,8.0,2085.02,8,260.6275
BOS,LBB,1.0,273.5,1,273.5
BOS,LCH,2.0,526.0,2,263.0
BOS,LEX,16.0,4356.15,16,272.259375
BOS,LFT,2.0,641.55,2,320.775
BOS,LIT,26.0,7856.79,25,302.1842307692308
BOS,LSE,2.0,937.5,2,468.75
BOS,MAF,2.0,784.5,2,392.25
BOS,MCI,10.0,2098.21,10,209.821
BOS,MDT,1.0,108.9,1,108.9
BOS,MEM,17.0,4841.1,15,284.77058823529416
BOS,MFE,2.0,1466.3899999999999,2,733.1949999999999
BOS,MHK,8.0,2206.44,8,275.805
BOS,MIA,1.0,105.5,1,105.5
BOS,MKE,2.0,233.27,2,116.635
BOS,MKG,1.0,143.0,1,143.0
BOS,MLI,8.0,2290.5,8,286.3125
BOS,MQT,1.0,262.0,1,262.0
BOS,MRY,2.0,509.19,2,254.595
BOS,MSN,5.0,1667.24,5,333.448
BOS,MSY,1.0,112.72,1,112.72
BOS,OKC,6.0,2732.89,6,455.4816666666666
BOS,OMA,6.0,2033.42,6,338.90333333333336
BOS,ORD,689.0,123762.01,434,179.6255587808418
BOS,PHX,5.0,2948.3199999999997,5,589.664
BOS,PIA,13.0,3399.01,13,261.4623076923077
BOS,RST,4.0,853.0,4,213.25
BOS,SAF,4.0,1590.33,4,397.5825
BOS,SAN,3.0,1900.8,3,633.6
BOS,SAT,1.0,131.0,1,131.0
BOS,SAV,1.0,62.98,1,62.98
BOS,SBP,6.0,2283.24,5,380.53999999999996
BOS,SDF,28.0,8606.21,27,307.3646428571428
BOS,SEA,1.0,11.0,1,11.0
BOS,SFO,1.0,1387.0,1,1387.0
BOS,SGF,25.0,7196.52,24,287.86080000000004
BOS,SHV,7.0,2325.39,7,332.1985714285714
BOS,SJT,6.0,1794.55,6,299.09166666666664
BOS,SLC,5.0,862.99,5,172.598
BOS,SMF,3.0,670.0,3,223.33333333333334
BOS,SNA,1.0,159.0,1,159.0
BOS,STL,42.0,9591.28,32,228.36380952380955
BOS,TLH,5.0,1463.13,5,292.62600000000003
BOS,TUS,2.0,559.0,2,279.5
BOS,TVC,2.0,752.5,2,376.25
BOS,TYS,1.0,161.48,1,161.48
BOS,UIN,1.0,255.21,1,255.21
BOS,XNA,56.0,18816.85,55,336.0151785714285
BPT,ATW,1.0,314.5,1,314.5
BPT,CMI,1.0,292.0,1,292.0
BPT,DRO,1.0,360.5,1,360.5
BPT,EVV,1.0,279.0,1,279.0
BPT,FNT,1.0,332.5,1,332.5
BPT,ICT,1.0,194.5,1,194.5
BPT,LBB,1.0,143.0,1,143.0
BPT,LIT,1.0,114.5,1,114.5
BPT,MAF,2.0,394.0,2,197.0
BPT,MLI,1.0,399.0,1,399.0
BPT,MSN,1.0,298.82,1,298.82
BPT,RAP,2.0,851.0,1,425.5
BPT,SGF,1.0,274.5,1,274.5
BRL,HPN,1.0,177.5,1,177.5
BRL,OKC,1.0,179.0,1,179.0
BRO,ABI,1.0,286.0,1,286.0
BRO,ABQ,2.0,220.0,2,110.0
BRO,ACT,1.0,1139.0,1,1139.0
BRO,AEX,1.0,429.0,1,429.0
BRO,ALB,1.0,402.0,1,402.0
BRO,AMA,3.0,728.0,3,242.66666666666666
BRO,ANC,1.0,384.5,1,384.5
BRO,ATL,19.0,8469.0,13,445.7368421052632
BRO,ATW,2.0,570.5,2,285.25
BRO,AUS,4.0,1587.5,4,396.875
BRO,AVL,1.0,251.25,1,251.25
BRO,AVP,1.0,497.0,1,497.0
BRO,AZO,1.0,238.0,1,238.0
BRO,BDL,6.0,2657.23,5,442.87166666666667
BRO,BFL,3.0,1207.0,3,402.3333333333333
BRO,BGR,1.0,695.5,1,695.5
BRO,BHM,2.0,585.0,2,292.5
BRO,BIL,3.0,1334.0,3,444.6666666666667
BRO,BIS,4.0,1442.0,4,360.5
BRO,BMI,1.0,465.0,1,465.0
BRO,BNA,11.0,4231.0,10,384.6363636363636
BRO,BOI,1.0,307.0,1,307.0
BRO,BOS,21.0,8716.35,16,415.06428571428575
BRO,BTR,3.0,1161.5,3,387.1666666666667
BRO,BTV,2.0,1571.27,2,785.635
BRO,BUF,1.0,5.2,1,5.2
BRO,BWI,7.0,3387.86,7,483.98
BRO,CHA,1.0,464.0,1,464.0
BRO,CHO,1.0,378.0,1,378.0
BRO,CHS,5.0,2047.0,5,409.4
BRO,CID,4.0,1296.5,4,324.125
BRO,CLE,3.0,559.0,3,186.33333333333334
BRO,CLL,3.0,651.0,3,217.0
BRO,CLT,18.0,7702.28,15,427.90444444444444
BRO,CMH,18.0,6391.69,14,355.09388888888884
BRO,COS,5.0,1648.5,5,329.7
BRO,COU,2.0,198.5,2,99.25
BRO,CVG,8.0,4348.0,7,543.5
BRO,CWA,1.0,306.5,1,306.5
BRO,DAB,1.0,587.41,1,587.41
BRO,DAY,2.0,802.0,2,401.0
BRO,DCA,15.0,5010.05,11,334.00333333333333
BRO,DEN,14.0,4939.82,12,352.8442857142857
BRO,DFW,125.0,35657.95,88,285.2636
BRO,DRO,3.0,745.5,3,248.5
BRO,DSM,9.0,3153.0,9,350.3333333333333
BRO,DTW,28.0,12786.5,26,456.6607142857143
BRO,EGE,1.0,457.0,1,457.0
BRO,ELP,9.0,2419.14,9,268.7933333333333
BRO,EVV,3.0,1025.5,3,341.8333333333333
BRO,EWR,13.0,4988.5,13,383.7307692307692
BRO,EYW,1.0,825.0,1,825.0
BRO,FAR,1.0,308.5,1,308.5
BRO,FAT,3.0,1232.5,2,410.8333333333333
BRO,FAY,1.0,368.0,1,368.0
BRO,FLL,22.0,8621.72,14,391.8963636363636
BRO,FSD,6.0,2165.75,6,360.9583333333333
BRO,FSM,1.0,238.0,1,238.0
BRO,FWA,2.0,807.0,2,403.5
BRO,GEG,2.0,2302.0,2,1151.0
BRO,GGG,1.0,269.0,1,269.0
BRO,GJT,5.0,1598.5,5,319.7
BRO,GNV,2.0,917.88,2,458.94
BRO,GPT,1.0,329.0,1,329.0
BRO,GRI,1.0,280.0,1,280.0
BRO,GRK,2.0,363.0,2,181.5
BRO,GRR,12.0,4130.83,11,344.23583333333335
BRO,GSO,2.0,608.0,2,304.0
BRO,GSP,1.0,773.0,1,773.0
BRO,HNL,2.0,2037.0,2,1018.5
BRO,HOU,1.0,222.0,1,222.0
BRO,HPN,1.0,447.0,1,447.0
BRO,HSV,2.0,1291.0,2,645.5
BRO,IAD,2.0,1032.0,2,516.0
BRO,IAH,7.0,2130.5,7,304.35714285714283
BRO,ICT,4.0,1153.5,4,288.375
BRO,IDA,1.0,244.0,1,244.0
BRO,IND,16.0,6253.0,12,390.8125
BRO,JAX,2.0,625.0,2,312.5
BRO,JFK,15.0,8151.38,13,543.4253333333334
BRO,LAS,9.0,2720.0,7,302.22222222222223
BRO,LAX,33.0,11941.42,23,361.86121212121213
BRO,LBB,2.0,402.0,2,201.0
BRO,LCH,1.0,134.0,1,134.0
BRO,LEX,5.0,2350.0,5,470.0
BRO,LFT,1.0,674.0,1,674.0
BRO,LGA,36.0,12593.33,27,349.8147222222222
BRO,LIT,7.0,2060.0,7,294.2857142857143
BRO,LSE,1.0,334.0,1,334.0
BRO,MAF,6.0,1445.0,6,240.83333333333334
BRO,MCI,8.0,2490.0,7,311.25
BRO,MCO,13.0,5833.56,13,448.73538461538465
BRO,MEM,9.0,2439.5,8,271.05555555555554
BRO,MFR,1.0,1554.0,1,1554.0
BRO,MHK,2.0,471.5,2,235.75
BRO,MHT,1.0,405.0,1,405.0
BRO,MIA,34.0,11841.0,26,348.2647058823529
BRO,MKE,8.0,2959.0,8,369.875
BRO,MLI,1.0,355.5,1,355.5
BRO,MSN,11.0,4607.07,11,418.82454545454544
BRO,MSP,12.0,4264.5,11,355.375
BRO,MSY,3.0,735.0,3,245.0
BRO,MTJ,1.0,411.0,1,411.0
BRO,MYR,1.0,649.0,1,649.0
BRO,OKC,7.0,1700.5,6,242.92857142857142
BRO,OMA,8.0,3034.0,7,379.25
BRO,ONT,11.0,4338.0,8,394.3636363636364
BRO,ORD,30.0,14269.64,27,475.6546666666666
BRO,ORF,1.0,11.0,1,11.0
BRO,PBI,11.0,5108.0,8,464.3636363636364
BRO,PDX,3.0,1091.5,3,363.8333333333333
BRO,PHL,31.0,12746.5,21,411.1774193548387
BRO,PHX,9.0,3112.9,6,345.8777777777778
BRO,PIA,1.0,540.5,1,540.5
BRO,PIT,11.0,3449.0,10,313.54545454545456
BRO,PNS,2.0,915.0,2,457.5
BRO,PSP,1.0,383.0,1,383.0
BRO,PVD,2.0,872.19,2,436.095
BRO,RAP,3.0,1026.0,3,342.0
BRO,RDU,8.0,3007.0,7,375.875
BRO,RIC,2.0,1091.0,2,545.5
BRO,RNO,4.0,1885.5,4,471.375
BRO,ROA,1.0,629.0,1,629.0
BRO,RSW,7.0,2098.0,7,299.7142857142857
BRO,SAF,3.0,810.0,3,270.0
BRO,SAN,19.0,6066.0,16,319.2631578947368
BRO,SAT,4.0,1037.0,4,259.25
BRO,SAV,1.0,464.0,1,464.0
BRO,SBA,2.0,368.0,2,184.0
BRO,SBN,2.0,1165.0,2,582.5
BRO,SBY,1.0,649.0,1,649.0
BRO,SDF,3.0,1317.0,3,439.0
BRO,SEA,9.0,3399.0,7,377.6666666666667
BRO,SFO,20.0,7392.0,14,369.6
BRO,SGF,6.0,1831.5,6,305.25
BRO,SHV,1.0,212.0,1,212.0
BRO,SJC,2.0,781.96,2,390.98
BRO,SJT,1.0,399.0,1,399.0
BRO,SJU,2.0,847.5,2,423.75
BRO,SLC,8.0,2030.5,8,253.8125
BRO,SMF,8.0,3083.0,5,385.375
BRO,SNA,3.0,378.5,3,126.16666666666667
BRO,SRQ,1.0,916.0,1,916.0
BRO,STL,11.0,3852.5,11,350.22727272727275
BRO,TBN,1.0,253.0,1,253.0
BRO,TPA,10.0,3359.5,9,335.95
BRO,TRI,1.0,374.0,1,374.0
BRO,TUL,8.0,2350.0,5,293.75
BRO,TUS,5.0,1850.5,5,370.1
BRO,TYR,2.0,771.0,2,385.5
BRO,TYS,4.0,1460.5,4,365.125
BRO,XNA,2.0,662.0,2,331.0
BTR,ABI,2.0,929.0,2,464.5
BTR,ABQ,14.0,3229.0,13,230.64285714285714
BTR,ACT,4.0,1070.5,4,267.625
BTR,AMA,4.0,1092.5,4,273.125
BTR,ASE,8.0,3623.0,7,452.875
BTR,ATW,3.0,1015.2,3,338.40000000000003
BTR,AUS,20.0,4743.65,19,237.18249999999998
BTR,BDL,1.0,568.0,1,568.0
BTR,BFL,3.0,1017.03,3,339.01
BTR,BIL,2.0,721.0,2,360.5
BTR,BNA,3.0,653.0,3,217.66666666666666
BTR,BOI,3.0,1220.0,3,406.6666666666667
BTR,BOS,3.0,612.79,3,204.26333333333332
BTR,BRO,2.0,866.5,2,433.25
BTR,BUR,4.0,1345.5,4,336.375
BTR,BWI,4.0,1701.5,4,425.375
BTR,BZN,5.0,1154.0,5,230.8
BTR,CHS,2.0,1000.84,2,500.42
BTR,CID,2.0,241.0,2,120.5
BTR,CLE,5.0,1240.76,5,248.152
BTR,CLT,2.0,628.73,2,314.365
BTR,CMH,6.0,1375.69,6,229.28166666666667
BTR,COS,6.0,1703.5,6,283.9166666666667
BTR,CRP,1.0,235.0,1,235.0
BTR,CVG,2.0,816.81,2,408.405
BTR,DAY,3.0,1460.25,3,486.75
BTR,DCA,9.0,2793.4,8,310.3777777777778
BTR,DEN,36.0,10192.97,36,283.1380555555555
BTR,DFW,298.0,81186.13,235,272.436677852349
BTR,DRO,8.0,3085.0,8,385.625
BTR,DSM,1.0,212.93,1,212.93
BTR,DTW,1.0,408.0,1,408.0
BTR,EGE,16.0,5937.25,14,371.078125
BTR,ELP,8.0,2593.5,8,324.1875
BTR,EVV,2.0,522.75,2,261.375
BTR,EWR,4.0,815.8299999999999,4,203.95749999999998
BTR,FAR,4.0,1614.0,4,403.5
BTR,FAT,4.0,1239.0,3,309.75
BTR,FAY,1.0,156.0,1,156.0
BTR,FLL,2.0,1575.76,2,787.88
BTR,FSD,4.0,1644.5,4,411.125
BTR,FSM,4.0,1274.0,4,318.5
BTR,GJT,8.0,1752.0,8,219.0
BTR,GRK,7.0,1367.5,7,195.35714285714286
BTR,GRR,2.0,516.0,2,258.0
BTR,GSP,1.0,240.0,1,240.0
BTR,GUC,2.0,886.0,2,443.0
BTR,HDN,11.0,3518.0,11,319.8181818181818
BTR,HNL,10.0,7382.9400000000005,10,738.2940000000001
BTR,HOU,1.0,342.5,1,342.5
BTR,HRL,2.0,470.0,1,235.0
BTR,IAH,2.0,83.0,2,41.5
BTR,ICT,10.0,3179.0,9,317.9
BTR,ILM,1.0,412.66,1,412.66
BTR,IND,6.0,1740.0900000000001,6,290.01500000000004
BTR,IRK,1.0,384.0,1,384.0
BTR,JAC,10.0,3091.0,10,309.1
BTR,JHM,1.0,467.5,1,467.5
BTR,KOA,1.0,342.5,1,342.5
BTR,LAN,1.0,70.18,1,70.18
BTR,LAS,36.0,16893.0,33,469.25
BTR,LAW,1.0,153.0,1,153.0
BTR,LAX,23.0,7012.74,22,304.90173913043475
BTR,LBB,8.0,2121.5,8,265.1875
BTR,LEX,1.0,280.0,1,280.0
BTR,LGA,10.0,2353.04,10,235.304
BTR,LRD,2.0,326.0,2,163.0
BTR,MAF,15.0,5026.0,15,335.06666666666666
BTR,MCI,11.0,3599.34,10,327.2127272727273
BTR,MCO,4.0,965.8,4,241.45
BTR,MFE,6.0,1459.4,6,243.23333333333335
BTR,MHK,4.0,1023.5,4,255.875
BTR,MIA,8.0,1400.2,8,175.025
BTR,MKE,1.0,279.0,1,279.0
BTR,MLI,3.0,1698.0,3,566.0
BTR,MQT,1.0,231.5,1,231.5
BTR,MRY,3.0,759.5699999999999,3,253.18999999999997
BTR,MSN,7.0,3042.9,7,434.7
BTR,MSO,3.0,2336.08,3,778.6933333333333
BTR,MSP,12.0,3338.42,12,278.20166666666665
BTR,MTJ,6.0,2275.0,6,379.1666666666667
BTR,OAK,1.0,309.0,1,309.0
BTR,OGG,4.0,759.99,4,189.9975
BTR,OKC,16.0,3518.5,16,219.90625
BTR,OMA,2.0,853.5,2,426.75
BTR,ONT,14.0,4350.27,13,310.73357142857145
BTR,ORD,8.0,2339.59,7,292.44875
BTR,ORF,1.0,284.0,1,284.0
BTR,PBI,3.0,2005.0,3,668.3333333333334
BTR,PDX,10.0,2572.5,9,257.25
BTR,PHL,2.0,423.8,2,211.9
BTR,PHX,31.0,12251.1,30,395.1967741935484
BTR,PIA,2.0,627.9200000000001,2,313.96000000000004
BTR,PIT,6.0,2701.46,6,450.24333333333334
BTR,PSP,3.0,1900.5,3,633.5
BTR,RAP,1.0,854.5,1,854.5
BTR,RDU,3.0,429.55,3,143.18333333333334
BTR,RNO,6.0,1651.5,6,275.25
BTR,ROW,1.0,286.0,1,286.0
BTR,RST,1.0,276.0,1,276.0
BTR,RSW,2.0,480.0,1,240.0
BTR,SAF,6.0,2491.0,6,415.1666666666667
BTR,SAN,19.0,5208.5,17,274.13157894736844
BTR,SAT,17.0,4253.39,17,250.1994117647059
BTR,SAV,1.0,240.0,1,240.0
BTR,SBA,2.0,791.5,2,395.75
BTR,SDF,5.0,1986.17,5,397.23400000000004
BTR,SEA,21.0,6459.42,21,307.5914285714286
BTR,SFO,18.0,4992.5,16,277.3611111111111
BTR,SGF,8.0,2729.4,8,341.175
BTR,SJC,13.0,3477.29,11,267.4838461538462
BTR,SJT,1.0,539.0,1,539.0
BTR,SJU,1.0,5.0,1,5.0
BTR,SLC,28.0,12813.61,27,457.6289285714286
BTR,SMF,11.0,3479.0,11,316.27272727272725
BTR,SNA,8.0,2600.0,8,325.0
BTR,SPI,1.0,723.0,1,723.0
BTR,STL,10.0,3161.0699999999997,8,316.10699999999997
BTR,STS,3.0,1316.0,3,438.6666666666667
BTR,SWO,1.0,170.0,1,170.0
BTR,TRI,1.0,461.25,1,461.25
BTR,TUL,11.0,3466.0,11,315.09090909090907
BTR,TUS,10.0,2963.36,10,296.336
BTR,TVC,1.0,610.12,1,610.12
BTR,TYR,4.0,1167.5,4,291.875
BTR,TYS,1.0,173.8,1,173.8
BTR,UIN,1.0,427.5,1,427.5
BTR,XNA,12.0,3818.0,12,318.1666666666667
BTR,YUM,2.0,654.0,2,327.0
BTV,AGS,1.0,371.0,1,371.0
BTV,ATL,1.0,5.5,1,5.5
BTV,BHM,1.0,457.0,1,457.0
BTV,BNA,3.0,976.5,3,325.5
BTV,BRO,1.0,836.73,1,836.73
BTV,CHS,1.0,158.5,1,158.5
BTV,CMH,2.0,535.46,2,267.73
BTV,CVG,2.0,655.89,2,327.945
BTV,LIT,2.0,1043.3,2,521.65
BTV,MHK,1.0,5.5,1,5.5
BTV,TLH,2.0,557.0,1,278.5
BTV,XNA,4.0,1909.0,4,477.25
BUF,ABQ,3.0,572.2,3,190.73333333333335
BUF,AGS,1.0,281.36,1,281.36
BUF,ALO,1.0,229.5,1,229.5
BUF,ANC,2.0,868.0,2,434.0
BUF,ATW,1.0,239.0,1,239.0
BUF,AUS,11.0,2591.59,11,235.59909090909093
BUF,BIL,3.0,939.0,3,313.0
BUF,BIS,1.0,279.0,1,279.0
BUF,BNA,1.0,5.0,1,5.0
BUF,BRO,1.0,5.8,1,5.8
BUF,BZN,2.0,570.02,2,285.01
BUF,CID,3.0,1006.0,3,335.3333333333333
BUF,CLT,1.0,115.09,1,115.09
BUF,CMH,1.0,220.59,1,220.59
BUF,CMI,2.0,339.5,2,169.75
BUF,CVG,4.0,887.69,4,221.9225
BUF,CWA,1.0,308.5,1,308.5
BUF,DEN,12.0,3222.32,10,268.5266666666667
BUF,DFW,11.0,4567.76,11,415.2509090909091
BUF,DSM,3.0,935.5,3,311.8333333333333
BUF,EGE,2.0,460.0,2,230.0
BUF,ELP,6.0,1872.1399999999999,6,312.0233333333333
BUF,EUG,1.0,321.0,1,321.0
BUF,EYW,1.0,323.0,1,323.0
BUF,FAR,2.0,982.41,2,491.205
BUF,FNT,1.0,455.0,1,455.0
BUF,FSD,1.0,258.5,1,258.5
BUF,FSM,1.0,294.52,1,294.52
BUF,GEG,1.0,1951.0,1,1951.0
BUF,GRB,1.0,250.5,1,250.5
BUF,GRR,1.0,327.0,1,327.0
BUF,GSP,1.0,261.41,1,261.41
BUF,HHH,3.0,543.0,3,181.0
BUF,IAH,10.0,2558.92,10,255.892
BUF,ICT,3.0,648.72,3,216.24
BUF,IND,4.0,340.0,4,85.0
BUF,JAC,4.0,1223.1599999999999,4,305.78999999999996
BUF,LAN,1.0,208.5,1,208.5
BUF,LAS,35.0,9979.68,32,285.1337142857143
BUF,LAX,33.0,9294.0,26,281.6363636363636
BUF,LEX,3.0,912.41,3,304.13666666666666
BUF,LIT,4.0,1057.13,4,264.2825
BUF,LSE,1.0,339.0,1,339.0
BUF,MCI,3.0,826.5,3,275.5
BUF,MEM,1.0,405.19,1,405.19
BUF,MHK,1.0,675.0,1,675.0
BUF,MIA,3.0,847.32,2,282.44
BUF,MKE,3.0,642.5,3,214.16666666666666
BUF,MLI,2.0,1221.0,2,610.5
BUF,MSN,2.0,637.5,2,318.75
BUF,MSP,7.0,1898.48,7,271.2114285714286
BUF,MSY,1.0,212.75,1,212.75
BUF,OKC,3.0,965.92,3,321.9733333333333
BUF,OMA,4.0,1120.85,4,280.2125
BUF,ORD,87.0,17560.48,66,201.8445977011494
BUF,PDX,4.0,1786.0,4,446.5
BUF,PHX,28.0,8479.1,26,302.825
BUF,PIA,1.0,204.0,1,204.0
BUF,PSG,1.0,1003.0,1,1003.0
BUF,PSP,4.0,819.9,4,204.975
BUF,RAP,2.0,838.0,2,419.0
BUF,RNO,1.0,451.0,1,451.0
BUF,RST,8.0,2816.5,8,352.0625
BUF,RSW,1.0,188.0,1,188.0
BUF,SAN,11.0,3491.86,10,317.4418181818182
BUF,SAT,1.0,5.5,1,5.5
BUF,SDF,1.0,208.86,1,208.86
BUF,SEA,4.0,1401.5,4,350.375
BUF,SFO,9.0,3153.36,9,350.37333333333333
BUF,SGF,6.0,1810.6299999999999,6,301.77166666666665
BUF,SLC,7.0,2394.36,6,342.0514285714286
BUF,SMF,6.0,1816.77,6,302.795
BUF,SNA,21.0,6164.46,20,293.54571428571427
BUF,STL,6.0,1335.5900000000001,4,222.59833333333336
BUF,TLH,2.0,597.5,2,298.75
BUF,TPA,3.0,1370.15,3,456.7166666666667
BUF,TUL,1.0,169.5,1,169.5
BUF,TUS,7.0,2170.59,7,310.0842857142857
BUF,TYR,1.0,234.94,1,234.94
BUF,XNA,15.0,5980.44,15,398.69599999999997
BUR,ABI,2.0,256.85,2,128.425
BUR,ATW,1.0,750.32,1,750.32
BUR,AVL,2.0,715.54,2,357.77
BUR,AVP,1.0,304.89,1,304.89
BUR,BHM,2.0,315.5,2,157.75
BUR,BMI,3.0,1044.8,3,348.26666666666665
BUR,BOS,1.0,478.54,1,478.54
BUR,BTR,2.0,584.5,2,292.25
BUR,CHA,4.0,1337.5,4,334.375
BUR,CID,1.0,310.73,1,310.73
BUR,CMH,1.0,237.95,1,237.95
BUR,CMI,4.0,1484.3,4,371.075
BUR,COU,3.0,719.5,2,239.83333333333334
BUR,DAY,2.0,582.0,2,291.0
BUR,DFW,1.0,196.57,1,196.57
BUR,ECP,1.0,540.0,1,540.0
BUR,FSD,2.0,809.31,2,404.655
BUR,FSM,1.0,415.0,1,415.0
BUR,FWA,1.0,543.87,1,543.87
BUR,GJT,6.0,881.5,6,146.91666666666666
BUR,GPT,2.0,767.5,2,383.75
BUR,GRR,2.0,529.54,2,264.77
BUR,HSV,1.0,321.5,1,321.5
BUR,LBB,1.0,194.0,1,194.0
BUR,LCH,1.0,764.26,1,764.26
BUR,LEX,5.0,2226.34,5,445.26800000000003
BUR,LFT,7.0,2182.5,7,311.7857142857143
BUR,LIT,4.0,1002.5,4,250.625
BUR,LSE,1.0,959.5,1,959.5
BUR,MAF,3.0,826.0,3,275.3333333333333
BUR,MGM,3.0,918.88,3,306.29333333333335
BUR,MHK,2.0,582.5,2,291.25
BUR,MLI,2.0,289.06,2,144.53
BUR,MOB,3.0,1131.0,2,377.0
BUR,MSN,2.0,257.44,2,128.72
BUR,PHX,1.0,1.9,1,1.9
BUR,PVD,1.0,430.27,1,430.27
BUR,ROC,1.0,587.18,1,587.18
BUR,SAF,2.0,291.0,2,145.5
BUR,SDF,3.0,879.0,3,293.0
BUR,SGF,2.0,1375.0,2,687.5
BUR,SHV,1.0,248.5,1,248.5
BUR,TLH,1.0,353.5,1,353.5
BUR,TUL,4.0,1311.13,4,327.7825
BUR,TUS,2.0,504.47,2,252.235
BUR,TYS,2.0,811.0,2,405.5
BUR,XNA,5.0,1585.6100000000001,5,317.122
BWI,ABI,4.0,855.5,4,213.875
BWI,ABQ,3.0,761.5,3,253.83333333333334
BWI,ALO,1.0,254.0,1,254.0
BWI,ANC,4.0,2175.0,3,543.75
BWI,ASE,1.0,327.5,1,327.5
BWI,ATW,4.0,1593.12,4,398.28
BWI,AUS,4.0,1427.67,4,356.9175
BWI,AZO,3.0,534.5,3,178.16666666666666
BWI,BMI,1.0,209.0,1,209.0
BWI,BNA,1.0,186.0,1,186.0
BWI,BRO,1.0,450.14,1,450.14
BWI,BTR,1.0,204.5,1,204.5
BWI,BZN,4.0,905.3399999999999,4,226.33499999999998
BWI,CHS,1.0,201.16,1,201.16
BWI,CID,12.0,4474.74,12,372.895
BWI,CMH,5.0,992.98,5,198.596
BWI,CMI,5.0,1314.0,5,262.8
BWI,COU,5.0,2009.44,5,401.88800000000003
BWI,CVG,1.0,259.86,1,259.86
BWI,CWA,1.0,498.0,1,498.0
BWI,DAY,7.0,2026.98,6,289.56857142857143
BWI,DFW,10.0,3087.7,10,308.77
BWI,DRO,1.0,234.0,1,234.0
BWI,DSM,4.0,1785.66,4,446.415
BWI,DTW,3.0,541.45,3,180.48333333333335
BWI,EGE,1.0,5.02,1,5.02
BWI,ELP,4.0,972.8,4,243.2
BWI,EYW,1.0,146.67,1,146.67
BWI,FAI,3.0,1889.81,3,629.9366666666666
BWI,FAR,5.0,2444.3900000000003,5,488.87800000000004
BWI,FSD,5.0,1840.0,5,368.0
BWI,FSM,2.0,998.93,2,499.465
BWI,FWA,4.0,1291.31,4,322.8275
BWI,GGG,1.0,582.0,1,582.0
BWI,GJT,4.0,1453.23,4,363.3075
BWI,GRB,3.0,1394.0,3,464.6666666666667
BWI,GRK,7.0,3785.44,7,540.7771428571428
BWI,GRR,3.0,862.3299999999999,3,287.4433333333333
BWI,HHH,1.0,299.5,1,299.5
BWI,HSV,1.0,289.92,1,289.92
BWI,IAH,3.0,547.37,3,182.45666666666668
BWI,IND,6.0,1376.5,6,229.41666666666666
BWI,JAC,3.0,518.0,3,172.66666666666666
BWI,LAN,6.0,1458.0,6,243.0
BWI,LAS,3.0,1299.12,3,433.03999999999996
BWI,LAX,15.0,2864.61,14,190.97400000000002
BWI,LCH,1.0,215.5,1,215.5
BWI,LEX,4.0,1035.22,4,258.805
BWI,LFT,3.0,1303.35,3,434.45
BWI,LIT,7.0,1806.29,7,258.0414285714286
BWI,LSE,1.0,249.0,1,249.0
BWI,MAF,2.0,855.0,2,427.5
BWI,MCI,6.0,1124.25,6,187.375
BWI,MEM,3.0,1004.52,3,334.84
BWI,MFE,2.0,807.06,2,403.53
BWI,MHK,8.0,2675.52,8,334.44
BWI,MIA,2.0,567.0,2,283.5
BWI,MKE,6.0,2273.0,6,378.8333333333333
BWI,MLI,3.0,1836.51,3,612.17
BWI,MRY,2.0,409.75,2,204.875
BWI,MSN,7.0,2023.26,7,289.03714285714284
BWI,MSP,3.0,654.35,3,218.11666666666667
BWI,MSY,1.0,279.0,1,279.0
BWI,MWA,1.0,664.0,1,664.0
BWI,OKC,4.0,1605.0,3,401.25
BWI,OMA,2.0,235.0,2,117.5
BWI,ONT,1.0,523.39,1,523.39
BWI,ORD,224.0,45962.87,155,205.19138392857144
BWI,PHX,15.0,6075.24,15,405.01599999999996
BWI,PIA,8.0,2288.88,8,286.11
BWI,RAP,1.0,430.0,1,430.0
BWI,RST,3.0,760.5,3,253.5
BWI,RSW,1.0,387.0,1,387.0
BWI,SAN,6.0,1502.37,6,250.39499999999998
BWI,SAT,6.0,1538.26,6,256.37666666666667
BWI,SDF,1.0,192.66,1,192.66
BWI,SEA,14.0,4012.02,14,286.5728571428571
BWI,SFO,2.0,487.0,2,243.5
BWI,SGF,26.0,9412.61,26,362.02346153846156
BWI,SHV,2.0,609.6,2,304.8
BWI,SJT,3.0,1240.9299999999998,3,413.64333333333326
BWI,SLC,1.0,238.5,1,238.5
BWI,SNA,8.0,2788.2200000000003,7,348.52750000000003
BWI,STL,10.0,2915.84,9,291.584
BWI,TLH,2.0,658.0,2,329.0
BWI,TUL,6.0,1920.5,6,320.0833333333333
BWI,TUS,3.0,1091.22,3,363.74
BWI,TVC,4.0,680.0,4,170.0
BWI,UIN,1.0,290.0,1,290.0
BWI,XNA,11.0,4659.2,11,423.56363636363636
BZN,ABE,1.0,224.0,1,224.0
BZN,ABI,1.0,712.0,1,712.0
BZN,AGS,2.0,521.58,2,260.79
BZN,AMA,1.0,343.0,1,343.0
