MARKET_COUPONS,YEAR,QUARTER,ORIGIN,DEST,REPORTING_CARRIER,TICKET_CARRIER,OPERATING_CARRIER,PASSENGERS,MARKET_FARE,MARKET_DISTANCE,NONSTOP_MILES
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,195.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,195.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,195.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,195.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,2.0,197.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,2.0,197.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,198.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,198.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,199.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,199.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,2.0,200.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,2.0,200.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,2.0,201.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,2.0,201.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,201.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,201.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,2.0,202.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,2.0,202.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,2.0,203.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,2.0,203.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,204.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,204.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,204.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,204.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,205.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,205.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,205.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,205.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,208.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,208.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,212.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,212.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,212.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,212.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,212.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,212.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,213.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,213.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,214.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,214.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,217.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,217.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,217.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,OH,1.0,217.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,218.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,218.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,219.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,219.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,222.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,222.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,222.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,222.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,223.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,223.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,223.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,223.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,225.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,225.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,2.0,225.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,2.0,225.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,227.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,227.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,229.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,229.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,229.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,229.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,233.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,233.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,234.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,234.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,237.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,OH,1.0,237.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,239.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,239.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,241.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,241.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,242.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,242.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,244.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,244.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,245.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,245.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,245.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,245.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,245.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,245.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,247.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,247.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,250.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,250.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,255.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,255.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,256.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,256.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,3.0,259.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,3.0,259.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,264.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,264.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,274.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,274.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,277.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,277.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,282.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,282.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,283.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,283.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,287.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,287.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,290.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,290.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,292.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,292.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,292.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,292.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,295.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,295.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,321.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,321.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,332.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,OH,1.0,332.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,393.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,393.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,395.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,YV,1.0,395.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,398.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,398.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,402.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,402.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,413.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,413.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,428.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,428.5,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,473.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,473.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,538.0,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,538.0,733.0,733.0
1,2023,1,SDF,DFW,MQ,AA,MQ,1.0,618.5,733.0,733.0
1,2023,1,DFW,SDF,MQ,AA,MQ,1.0,618.5,733.0,733.0
2,2023,1,SDF,SEA,MQ,AA,99,1.0,253.0,2393.0,1945.0
2,2023,1,SDF,SEA,MQ,AA,99,1.0,447.0,2393.0,1945.0
3,2023,1,SDF,ANC,MQ,AA,99,1.0,380.0,3841.0,3122.0
2,2023,1,SDF,SEA,MQ,AA,99,1.0,644.44,2393.0,1945.0
2,2023,1,SEA,SAT,MQ,AA,AA,1.0,513.56,1907.0,1774.0
2,2023,1,SDF,SFO,MQ,AA,99,1.0,227.0,2197.0,1990.0
2,2023,1,SDF,SFO,MQ,AA,99,1.0,864.0,2197.0,1990.0
2,2023,1,SDF,SFO,MQ,AA,99,1.0,226.5,2197.0,1990.0
2,2023,1,SFO,SDF,MQ,AA,AA,1.0,226.5,2197.0,1990.0
2,2023,1,SDF,SHV,MQ,AA,99,1.0,299.5,923.0,604.0
2,2023,1,SHV,SDF,MQ,AA,99,1.0,299.5,923.0,604.0
2,2023,1,SDF,SJC,MQ,AA,99,2.0,419.0,2171.0,1970.0
2,2023,1,SDF,SJC,MQ,AA,99,1.0,419.0,2171.0,1970.0
2,2023,1,SJC,SDF,MQ,AA,AA,1.0,419.0,2171.0,1970.0
2,2023,1,SDF,SLC,MQ,AA,99,1.0,5.5,1722.0,1409.0
2,2023,1,SLC,SDF,MQ,AA,99,1.0,5.5,1722.0,1409.0
2,2023,1,SDF,SLC,MQ,AA,99,1.0,286.5,1722.0,1409.0
2,2023,1,SLC,SDF,MQ,AA,AA,1.0,286.5,1722.0,1409.0
2,2023,1,SDF,SLC,MQ,AA,99,1.0,434.0,1722.0,1409.0
2,2023,1,SLC,SDF,MQ,AA,99,1.0,434.0,1722.0,1409.0
2,2023,1,SDF,SMF,MQ,AA,99,1.0,405.0,2164.0,1933.0
2,2023,1,SDF,SMF,MQ,AA,99,1.0,697.0,2164.0,1933.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,226.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,248.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,357.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,604.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,613.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,756.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,366.0,1938.0,1819.0
2,2023,1,SNA,SDF,MQ,AA,99,1.0,366.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,479.5,1938.0,1819.0
2,2023,1,SNA,SDF,MQ,AA,AA,1.0,479.5,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,486.0,1938.0,1819.0
2,2023,1,SNA,SDF,MQ,AA,AA,1.0,486.0,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,706.5,1938.0,1819.0
2,2023,1,SNA,SDF,MQ,AA,AA,1.0,706.5,1938.0,1819.0
2,2023,1,SDF,SNA,MQ,AA,99,1.0,379.24,1938.0,1819.0
1,2023,1,SNA,ORD,MQ,AA,AA,1.0,337.76,1726.0,1726.0
2,2023,1,SDF,SPS,MQ,AA,99,1.0,359.0,846.0,769.0
2,2023,1,SPS,SDF,MQ,AA,99,1.0,359.0,846.0,769.0
2,2023,1,SDF,STS,MQ,AA,MQ,1.0,443.0,2228.0,2000.0
2,2023,1,STS,SDF,MQ,AA,99,1.0,443.0,2228.0,2000.0
1,2023,1,SDF,DFW,MQ,AA,MQ,2.0,89.09,733.0,733.0
1,2023,1,DFW,TPA,MQ,AA,AA,2.0,112.91,929.0,929.0
1,2023,1,TPA,DFW,MQ,AA,AA,2.0,112.91,929.0,929.0
1,2023,1,DFW,SDF,MQ,AA,AA,2.0,89.09,733.0,733.0
2,2023,1,SDF,TUL,MQ,AA,99,1.0,249.0,970.0,576.0
2,2023,1,SDF,TUL,MQ,AA,99,1.0,254.0,970.0,576.0
2,2023,1,SDF,TUL,MQ,AA,99,1.0,299.0,970.0,576.0
2,2023,1,SDF,TUL,MQ,AA,99,1.0,279.21,970.0,576.0
2,2023,1,TUL,SDF,MQ,AA,OH,1.0,338.79,1177.0,576.0
2,2023,1,SDF,TUL,MQ,AA,99,1.0,197.0,970.0,576.0
2,2023,1,TUL,SDF,MQ,AA,AA,1.0,197.0,970.0,576.0
2,2023,1,SDF,TUL,MQ,AA,99,1.0,249.0,970.0,576.0
2,2023,1,TUL,SDF,MQ,AA,AA,1.0,249.0,970.0,576.0
2,2023,1,SDF,TUS,MQ,AA,99,1.0,362.0,1546.0,1482.0
2,2023,1,SDF,TUS,MQ,AA,99,1.0,633.0,1546.0,1482.0
2,2023,1,SDF,TUS,MQ,AA,99,1.0,220.5,1546.0,1482.0
2,2023,1,TUS,SDF,MQ,AA,99,1.0,220.5,1546.0,1482.0
2,2023,1,SDF,TUS,MQ,AA,99,1.0,229.5,1546.0,1482.0
2,2023,1,TUS,SDF,MQ,AA,AA,1.0,229.5,1546.0,1482.0
2,2023,1,SDF,TUS,MQ,AA,99,1.0,626.5,1546.0,1482.0
2,2023,1,TUS,SDF,MQ,AA,99,1.0,626.5,1546.0,1482.0
2,2023,1,SDF,XNA,MQ,AA,MQ,1.0,589.0,1013.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,195.66,1013.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,210.34,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,MQ,1.0,558.01,1013.0,490.0
2,2023,1,XNA,DTW,MQ,AA,MQ,1.0,416.99,757.0,715.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,5.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,5.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,199.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,226.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,5.0,234.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,273.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,274.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,5.0,278.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,292.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,324.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,328.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,329.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,338.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,347.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,353.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,383.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,3.0,386.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,9.0,391.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,621.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,643.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,681.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,778.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,218.5,910.0,910.0
2,2023,1,MIA,SDF,MQ,AA,AA,1.0,236.5,985.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,244.43,910.0,910.0
2,2023,1,MIA,SDF,MQ,AA,AA,2.0,264.57,985.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,203.89,910.0,910.0
2,2023,1,MIA,SDF,MQ,AA,99,1.0,312.11,1393.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,254.07,910.0,910.0
2,2023,1,MIA,SDF,MQ,AA,99,1.0,388.93,1393.0,910.0
2,2023,1,SDF,EYW,MQ,99,99,1.0,473.24,1036.0,967.0
2,2023,1,EYW,SDF,MQ,AA,99,1.0,538.76,1036.0,967.0
2,2023,1,SDF,GNV,MQ,AA,MQ,1.0,252.0,1204.0,618.0
2,2023,1,SDF,GNV,MQ,AA,MQ,1.0,270.0,1204.0,618.0
2,2023,1,SDF,GNV,MQ,AA,MQ,1.0,284.0,1204.0,618.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,243.2,910.0,910.0
3,2023,1,MIA,SDF,MQ,AA,99,1.0,271.8,1017.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,156.91,910.0,910.0
3,2023,1,MIA,SDF,MQ,AA,AA,1.0,172.09,998.0,910.0
2,2023,1,SDF,MCO,MQ,AA,99,1.0,161.0,1102.0,719.0
2,2023,1,SDF,MCO,MQ,AA,99,1.0,180.0,1102.0,719.0
2,2023,1,SDF,MCO,MQ,AA,99,2.0,240.0,1102.0,719.0
2,2023,1,SDF,MCO,MQ,AA,99,1.0,323.0,1102.0,719.0
2,2023,1,SDF,MCO,MQ,AA,99,1.0,538.0,1102.0,719.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,137.1,910.0,910.0
3,2023,1,MIA,SDF,MQ,AA,AA,1.0,149.9,995.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,171.49,910.0,910.0
3,2023,1,MIA,SDF,MQ,AA,99,1.0,187.51,995.0,910.0
2,2023,1,SDF,PNS,MQ,AA,MQ,1.0,304.0,1440.0,537.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,4.42,910.0,910.0
3,2023,1,MIA,SDF,MQ,AA,99,1.0,6.58,1353.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,141.44,910.0,910.0
3,2023,1,MIA,SDF,MQ,AA,99,1.0,153.56,988.0,910.0
2,2023,1,SDF,SAV,MQ,AA,MQ,1.0,4.94,1350.0,489.0
1,2023,1,SAV,DFW,MQ,AA,AA,1.0,3.38,925.0,925.0
1,2023,1,DFW,SDF,MQ,AA,AA,1.0,2.68,733.0,733.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,5.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,2.0,5.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,5.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,5.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,76.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,76.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,91.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,2.0,91.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,144.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,144.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,148.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,148.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,167.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,167.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,169.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,2.0,169.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,179.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,179.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,199.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,199.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,208.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,208.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,218.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,218.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,218.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,218.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,223.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,2.0,223.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,223.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,223.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,224.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,224.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,226.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,226.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,233.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,233.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,233.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,2.0,233.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,240.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,240.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,2.0,241.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,2.0,241.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,241.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,241.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,3.0,251.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,3.0,251.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,258.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,258.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,258.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,258.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,263.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,YX,1.0,263.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,265.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,265.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,268.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,268.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,269.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,269.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,273.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,273.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,273.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,273.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,275.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,275.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,278.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,278.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,280.5,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,AA,1.0,280.5,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,281.0,910.0,910.0
1,2023,1,MIA,SDF,MQ,AA,MQ,1.0,281.0,910.0,910.0
1,2023,1,SDF,MIA,MQ,AA,MQ,1.0,281.0,910.0,910.0
