FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,ORIGIN_TIMEZONE,DEST_TIMEZONE,DEP_REFERENCE_TIME,ARR_REFERENCE_TIME,OVERNIGHT_CORRECTION,REFERENCE_ELAPSED_MIN,ELAPSED_DIFF_MIN,DEP_REFERENCE_15MIN,ARR_REFERENCE_15MIN,DEP_TIME_INDEX_COMMON,ARR_TIME_INDEX_COMMON,FAA_N_NUMBER,N-NUMBER,MFR MDL CODE,CODE,MFR,MODEL,AIRCRAFT_TYPE
2023-01-31,MQ,N234JW,3447,DSM,DCA,1247,1326.0,1604,1620.0,0.0,0.0,137.0,114.0,100.0,897.0,America/Chicago,America/New_York,2023-01-31 12:47:00-06:00,2023-01-31 15:04:00-06:00,False,137.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 15:00:00-06:00,2931,2940,234JW,234JW,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N263NN,4220,DFW,LBB,1249,,1406,,1.0,0.0,77.0,,,282.0,America/Chicago,America/Chicago,2023-01-31 12:49:00-06:00,2023-01-31 14:06:00-06:00,False,77.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 14:00:00-06:00,2931,2936,263NN,263NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N226NN,4048,IND,ORD,1250,1242.0,1302,1241.0,0.0,0.0,72.0,59.0,40.0,177.0,America/New_York,America/Chicago,2023-01-31 11:50:00-06:00,2023-01-31 13:02:00-06:00,False,72.0,0.0,2023-01-31 11:45:00-06:00,2023-01-31 13:00:00-06:00,2927,2932,226NN,226NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N939AE,3544,ORD,CWA,1255,1250.0,1403,1351.0,0.0,0.0,68.0,61.0,39.0,213.0,America/Chicago,America/Chicago,2023-01-31 12:55:00-06:00,2023-01-31 14:03:00-06:00,False,68.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 14:00:00-06:00,2931,2936,939AE,939AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N909AE,3810,ORD,FNT,1255,1251.0,1505,1446.0,0.0,0.0,70.0,55.0,33.0,223.0,America/Chicago,America/New_York,2023-01-31 12:55:00-06:00,2023-01-31 14:05:00-06:00,False,70.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 14:00:00-06:00,2931,2936,909AE,909AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N209NN,3646,ORD,MSY,1255,1254.0,1537,1522.0,0.0,0.0,162.0,148.0,125.0,837.0,America/Chicago,America/Chicago,2023-01-31 12:55:00-06:00,2023-01-31 15:37:00-06:00,False,162.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 15:30:00-06:00,2931,2942,209NN,209NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N923AE,3826,ORD,PIA,1255,1327.0,1401,1423.0,0.0,0.0,66.0,56.0,33.0,130.0,America/Chicago,America/Chicago,2023-01-31 12:55:00-06:00,2023-01-31 14:01:00-06:00,False,66.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 14:00:00-06:00,2931,2936,923AE,923AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N761RW,3335,ORD,RDU,1255,1252.0,1604,1553.0,0.0,0.0,129.0,121.0,86.0,646.0,America/Chicago,America/New_York,2023-01-31 12:55:00-06:00,2023-01-31 15:04:00-06:00,False,129.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 15:00:00-06:00,2931,2940,761RW,761RW,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-31,MQ,N653AE,3787,ORD,RST,1255,1254.0,1412,1403.0,0.0,0.0,77.0,69.0,52.0,268.0,America/Chicago,America/Chicago,2023-01-31 12:55:00-06:00,2023-01-31 14:12:00-06:00,False,77.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 14:00:00-06:00,2931,2936,653AE,653AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N218NN,3453,ORD,MSN,1256,1330.0,1401,1413.0,0.0,0.0,65.0,43.0,29.0,108.0,America/Chicago,America/Chicago,2023-01-31 12:56:00-06:00,2023-01-31 14:01:00-06:00,False,65.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 14:00:00-06:00,2931,2936,218NN,218NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N239NN,3773,ORD,PVD,1257,1318.0,1616,1617.0,0.0,0.0,139.0,119.0,96.0,849.0,America/Chicago,America/New_York,2023-01-31 12:57:00-06:00,2023-01-31 15:16:00-06:00,False,139.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 15:15:00-06:00,2931,2941,239NN,239NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N925AE,3713,ORD,MLI,1258,1255.0,1359,1345.0,0.0,0.0,61.0,50.0,31.0,139.0,America/Chicago,America/Chicago,2023-01-31 12:58:00-06:00,2023-01-31 13:59:00-06:00,False,61.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 13:45:00-06:00,2931,2935,925AE,925AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N273NN,3790,ORD,BDL,1300,1256.0,1612,1552.0,0.0,0.0,132.0,116.0,89.0,783.0,America/Chicago,America/New_York,2023-01-31 13:00:00-06:00,2023-01-31 15:12:00-06:00,False,132.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 15:00:00-06:00,2932,2940,273NN,273NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N931AE,3757,ORD,CMI,1304,1304.0,1410,1353.0,0.0,0.0,66.0,49.0,30.0,135.0,America/Chicago,America/Chicago,2023-01-31 13:04:00-06:00,2023-01-31 14:10:00-06:00,False,66.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 14:00:00-06:00,2932,2936,931AE,931AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N764JD,4150,ORD,ATW,1305,1304.0,1416,1403.0,0.0,0.0,71.0,59.0,33.0,160.0,America/Chicago,America/Chicago,2023-01-31 13:05:00-06:00,2023-01-31 14:16:00-06:00,False,71.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 14:15:00-06:00,2932,2937,764JD,764JD,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-31,MQ,N668HH,3443,ORD,GRB,1305,1257.0,1414,1355.0,0.0,0.0,69.0,58.0,36.0,173.0,America/Chicago,America/Chicago,2023-01-31 13:05:00-06:00,2023-01-31 14:14:00-06:00,False,69.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 14:00:00-06:00,2932,2936,668HH,668HH,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N941LT,3400,ORD,GRR,1306,1259.0,1519,1455.0,0.0,0.0,73.0,56.0,28.0,137.0,America/Chicago,America/New_York,2023-01-31 13:06:00-06:00,2023-01-31 14:19:00-06:00,False,73.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 14:15:00-06:00,2932,2937,941LT,941LT,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N922AE,3446,ORD,ICT,1306,1302.0,1521,1523.0,0.0,0.0,135.0,141.0,110.0,588.0,America/Chicago,America/Chicago,2023-01-31 13:06:00-06:00,2023-01-31 15:21:00-06:00,False,135.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 15:15:00-06:00,2932,2941,922AE,922AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N211NN,3971,DFW,TLH,1307,,1606,,1.0,0.0,119.0,,,767.0,America/Chicago,America/New_York,2023-01-31 13:07:00-06:00,2023-01-31 15:06:00-06:00,False,119.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 15:00:00-06:00,2932,2940,211NN,211NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N267NN,3376,DFW,ECP,1312,,1501,,1.0,0.0,109.0,,,685.0,America/Chicago,America/Chicago,2023-01-31 13:12:00-06:00,2023-01-31 15:01:00-06:00,False,109.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 15:00:00-06:00,2932,2940,267NN,267NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N280NN,4095,BIL,DFW,1313,,1658,,1.0,0.0,165.0,,,1081.0,America/Denver,America/Chicago,2023-01-31 14:13:00-06:00,2023-01-31 16:58:00-06:00,False,165.0,0.0,2023-01-31 14:00:00-06:00,2023-01-31 16:45:00-06:00,2936,2947,280NN,280NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N300LK,4013,ORD,ATL,1315,1315.0,1625,1615.0,0.0,0.0,130.0,120.0,94.0,606.0,America/Chicago,America/New_York,2023-01-31 13:15:00-06:00,2023-01-31 15:25:00-06:00,False,130.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 15:15:00-06:00,2933,2941,300LK,300LK,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N613AE,3432,ORD,CID,1315,1325.0,1432,1422.0,0.0,0.0,77.0,57.0,41.0,196.0,America/Chicago,America/Chicago,2023-01-31 13:15:00-06:00,2023-01-31 14:32:00-06:00,False,77.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 14:30:00-06:00,2933,2938,613AE,613AE,3260210,3260210,EMBRAER,EMB-145,ERJ145
2023-01-31,MQ,N240NN,3367,DFW,FAY,1316,,1645,,1.0,0.0,149.0,,,1051.0,America/Chicago,America/New_York,2023-01-31 13:16:00-06:00,2023-01-31 15:45:00-06:00,False,149.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 15:45:00-06:00,2933,2943,240NN,240NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N619AE,3555,ORD,MKE,1316,1314.0,1415,1355.0,0.0,0.0,59.0,41.0,21.0,67.0,America/Chicago,America/Chicago,2023-01-31 13:16:00-06:00,2023-01-31 14:15:00-06:00,False,59.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 14:15:00-06:00,2933,2937,619AE,619AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N268NN,3957,ORD,AUS,1320,,1630,,1.0,0.0,190.0,,,977.0,America/Chicago,America/Chicago,2023-01-31 13:20:00-06:00,2023-01-31 16:30:00-06:00,False,190.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 16:30:00-06:00,2933,2946,268NN,268NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N935AE,3659,ORD,DAY,1320,1526.0,1540,1722.0,0.0,0.0,80.0,56.0,42.0,240.0,America/Chicago,America/New_York,2023-01-31 13:20:00-06:00,2023-01-31 14:40:00-06:00,False,80.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 14:30:00-06:00,2933,2938,935AE,935AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N768RD,3578,ORD,XNA,1320,1319.0,1524,1606.0,0.0,0.0,124.0,167.0,99.0,522.0,America/Chicago,America/Chicago,2023-01-31 13:20:00-06:00,2023-01-31 15:24:00-06:00,False,124.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 15:15:00-06:00,2933,2941,768RD,768RD,326021A,326021A,EMBRAER S A,ERJ 170-100 LR,ERJ170
2023-01-31,MQ,N260NN,3573,RNO,AUS,1325,,1857,,1.0,0.0,212.0,,,1405.0,America/Los_Angeles,America/Chicago,2023-01-31 15:25:00-06:00,2023-01-31 18:57:00-06:00,False,212.0,0.0,2023-01-31 15:15:00-06:00,2023-01-31 18:45:00-06:00,2941,2955,260NN,260NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N766JM,3462,ORD,HPN,1329,1323.0,1640,1608.0,0.0,0.0,131.0,105.0,90.0,738.0,America/Chicago,America/New_York,2023-01-31 13:29:00-06:00,2023-01-31 15:40:00-06:00,False,131.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 15:30:00-06:00,2933,2942,766JM,766JM,3260499,3260499,EMPRESA BRASILEIRA DE AERO S A,ERJ 170-100 STD,ERJ170
2023-01-31,MQ,N942LL,3704,ORD,AZO,1330,1338.0,1531,1516.0,0.0,0.0,61.0,38.0,26.0,122.0,America/Chicago,America/Detroit,2023-01-31 13:30:00-06:00,2023-01-31 14:31:00-06:00,False,61.0,0.0,2023-01-31 13:30:00-06:00,2023-01-31 14:30:00-06:00,2934,2938,942LL,942LL,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N264NN,3728,AUS,BNA,1335,,1534,,1.0,0.0,119.0,,,756.0,America/Chicago,America/Chicago,2023-01-31 13:35:00-06:00,2023-01-31 15:34:00-06:00,False,119.0,0.0,2023-01-31 13:30:00-06:00,2023-01-31 15:30:00-06:00,2934,2942,264NN,264NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N222NS,3481,CLT,BHM,1335,1611.0,1405,1706.0,0.0,0.0,90.0,115.0,84.0,350.0,America/New_York,America/Chicago,2023-01-31 12:35:00-06:00,2023-01-31 14:05:00-06:00,False,90.0,0.0,2023-01-31 12:30:00-06:00,2023-01-31 14:00:00-06:00,2930,2936,222NS,222NS,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N264NN,3498,MSO,DFW,1335,1736.0,1753,2156.0,0.0,0.0,198.0,200.0,161.0,1320.0,America/Denver,America/Chicago,2023-01-31 14:35:00-06:00,2023-01-31 17:53:00-06:00,False,198.0,0.0,2023-01-31 14:30:00-06:00,2023-01-31 17:45:00-06:00,2938,2951,264NN,264NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N270NN,4208,DFW,GPT,1337,,1508,,1.0,0.0,91.0,,,500.0,America/Chicago,America/Chicago,2023-01-31 13:37:00-06:00,2023-01-31 15:08:00-06:00,False,91.0,0.0,2023-01-31 13:30:00-06:00,2023-01-31 15:00:00-06:00,2934,2940,270NN,270NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N663AR,4082,ORD,LAN,1337,1330.0,1545,1524.0,0.0,0.0,68.0,54.0,32.0,179.0,America/Chicago,America/Detroit,2023-01-31 13:37:00-06:00,2023-01-31 14:45:00-06:00,False,68.0,0.0,2023-01-31 13:30:00-06:00,2023-01-31 14:45:00-06:00,2934,2939,663AR,663AR,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N250NN,3300,DFW,MGM,1338,,1521,,1.0,0.0,103.0,,,622.0,America/Chicago,America/Chicago,2023-01-31 13:38:00-06:00,2023-01-31 15:21:00-06:00,False,103.0,0.0,2023-01-31 13:30:00-06:00,2023-01-31 15:15:00-06:00,2934,2941,250NN,250NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N237NN,3617,MIA,JAX,1340,1333.0,1500,1439.0,0.0,0.0,80.0,66.0,51.0,335.0,America/New_York,America/New_York,2023-01-31 12:40:00-06:00,2023-01-31 14:00:00-06:00,False,80.0,0.0,2023-01-31 12:30:00-06:00,2023-01-31 14:00:00-06:00,2930,2936,237NN,237NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N224NN,3401,FAR,PHX,1343,1523.0,1611,1737.0,0.0,0.0,208.0,194.0,175.0,1225.0,America/Chicago,America/Phoenix,2023-01-31 13:43:00-06:00,2023-01-31 17:11:00-06:00,False,208.0,0.0,2023-01-31 13:30:00-06:00,2023-01-31 17:00:00-06:00,2934,2948,224NN,224NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N221NN,3326,OKC,ORD,1347,1359.0,1551,1543.0,0.0,0.0,124.0,104.0,86.0,693.0,America/Chicago,America/Chicago,2023-01-31 13:47:00-06:00,2023-01-31 15:51:00-06:00,False,124.0,0.0,2023-01-31 13:45:00-06:00,2023-01-31 15:45:00-06:00,2935,2943,221NN,221NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N226NN,3435,ORD,ROC,1347,1344.0,1630,1600.0,0.0,0.0,103.0,76.0,62.0,528.0,America/Chicago,America/New_York,2023-01-31 13:47:00-06:00,2023-01-31 15:30:00-06:00,False,103.0,0.0,2023-01-31 13:45:00-06:00,2023-01-31 15:30:00-06:00,2935,2942,226NN,226NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N202NN,3345,MIA,IND,1352,1351.0,1648,1640.0,0.0,0.0,176.0,169.0,148.0,1020.0,America/New_York,America/New_York,2023-01-31 12:52:00-06:00,2023-01-31 15:48:00-06:00,False,176.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 15:45:00-06:00,2931,2943,202NN,202NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N246NN,3480,DCA,BHM,1356,1347.0,1512,1508.0,0.0,0.0,136.0,141.0,112.0,653.0,America/New_York,America/Chicago,2023-01-31 12:56:00-06:00,2023-01-31 15:12:00-06:00,False,136.0,0.0,2023-01-31 12:45:00-06:00,2023-01-31 15:00:00-06:00,2931,2940,246NN,246NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N214NN,3474,ORD,DSM,1358,1550.0,1522,1713.0,0.0,0.0,84.0,83.0,57.0,299.0,America/Chicago,America/Chicago,2023-01-31 13:58:00-06:00,2023-01-31 15:22:00-06:00,False,84.0,0.0,2023-01-31 13:45:00-06:00,2023-01-31 15:15:00-06:00,2935,2941,214NN,214NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N277NN,3371,DFW,AUS,1400,,1503,,1.0,0.0,63.0,,,190.0,America/Chicago,America/Chicago,2023-01-31 14:00:00-06:00,2023-01-31 15:03:00-06:00,False,63.0,0.0,2023-01-31 14:00:00-06:00,2023-01-31 15:00:00-06:00,2936,2940,277NN,277NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N222NS,3395,HHH,CLT,1400,1353.0,1519,1521.0,0.0,0.0,79.0,88.0,54.0,207.0,America/New_York,America/New_York,2023-01-31 13:00:00-06:00,2023-01-31 14:19:00-06:00,False,79.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 14:15:00-06:00,2932,2937,222NS,222NS,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N202NN,3670,MIA,AUS,1400,,1616,,1.0,0.0,196.0,,,1103.0,America/New_York,America/Chicago,2023-01-31 13:00:00-06:00,2023-01-31 16:16:00-06:00,False,196.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 16:15:00-06:00,2932,2945,202NN,202NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N298FR,3506,DFW,EVV,1402,,1551,,1.0,0.0,109.0,,,642.0,America/Chicago,America/Chicago,2023-01-31 14:02:00-06:00,2023-01-31 15:51:00-06:00,False,109.0,0.0,2023-01-31 14:00:00-06:00,2023-01-31 15:45:00-06:00,2936,2943,298FR,298FR,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N284JN,4043,LEX,DFW,1402,1712.0,1543,1911.0,0.0,0.0,161.0,179.0,152.0,785.0,America/New_York,America/Chicago,2023-01-31 13:02:00-06:00,2023-01-31 15:43:00-06:00,False,161.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 15:30:00-06:00,2932,2942,284JN,284JN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N272NN,3427,DFW,AGS,1405,,1714,,1.0,0.0,129.0,,,874.0,America/Chicago,America/New_York,2023-01-31 14:05:00-06:00,2023-01-31 16:14:00-06:00,False,129.0,0.0,2023-01-31 14:00:00-06:00,2023-01-31 16:00:00-06:00,2936,2944,272NN,272NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N217NN,4248,MCI,AUS,1406,,1602,,1.0,0.0,116.0,,,650.0,America/Chicago,America/Chicago,2023-01-31 14:06:00-06:00,2023-01-31 16:02:00-06:00,False,116.0,0.0,2023-01-31 14:00:00-06:00,2023-01-31 16:00:00-06:00,2936,2944,217NN,217NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N228NN,3364,EYW,MIA,1409,1407.0,1458,1448.0,0.0,0.0,49.0,41.0,25.0,126.0,America/New_York,America/New_York,2023-01-31 13:09:00-06:00,2023-01-31 13:58:00-06:00,False,49.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 13:45:00-06:00,2932,2935,228NN,228NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N661JA,3779,ORD,FSD,1409,1423.0,1556,1608.0,0.0,0.0,107.0,105.0,84.0,462.0,America/Chicago,America/Chicago,2023-01-31 14:09:00-06:00,2023-01-31 15:56:00-06:00,False,107.0,0.0,2023-01-31 14:00:00-06:00,2023-01-31 15:45:00-06:00,2936,2943,661JA,661JA,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N259NN,4004,MRY,DFW,1410,1613.0,1933,2141.0,0.0,0.0,203.0,208.0,174.0,1430.0,America/Los_Angeles,America/Chicago,2023-01-31 16:10:00-06:00,2023-01-31 19:33:00-06:00,False,203.0,0.0,2023-01-31 16:00:00-06:00,2023-01-31 19:30:00-06:00,2944,2958,259NN,259NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N933JN,3776,ORD,MEM,1412,1409.0,1605,1557.0,0.0,0.0,113.0,108.0,91.0,491.0,America/Chicago,America/Chicago,2023-01-31 14:12:00-06:00,2023-01-31 16:05:00-06:00,False,113.0,0.0,2023-01-31 14:00:00-06:00,2023-01-31 16:00:00-06:00,2936,2944,933JN,933JN,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-31,MQ,N260NN,3545,MIA,MSY,1414,1410.0,1527,1527.0,0.0,0.0,133.0,137.0,111.0,675.0,America/New_York,America/Chicago,2023-01-31 13:14:00-06:00,2023-01-31 15:27:00-06:00,False,133.0,0.0,2023-01-31 13:00:00-06:00,2023-01-31 15:15:00-06:00,2932,2941,260NN,260NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N274NN,3996,MIA,CVG,1415,1408.0,1659,1636.0,0.0,0.0,164.0,148.0,132.0,948.0,America/New_York,America/New_York,2023-01-31 13:15:00-06:00,2023-01-31 15:59:00-06:00,False,164.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 15:45:00-06:00,2933,2943,274NN,274NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N235NN,4016,PHX,TUL,1415,1413.0,1733,1717.0,0.0,0.0,138.0,124.0,108.0,935.0,America/Phoenix,America/Chicago,2023-01-31 15:15:00-06:00,2023-01-31 17:33:00-06:00,False,138.0,0.0,2023-01-31 15:15:00-06:00,2023-01-31 17:30:00-06:00,2941,2950,235NN,235NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N298FR,3623,GRR,DFW,1420,1810.0,1618,2032.0,0.0,0.0,178.0,202.0,170.0,931.0,America/New_York,America/Chicago,2023-01-31 13:20:00-06:00,2023-01-31 16:18:00-06:00,False,178.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 16:15:00-06:00,2933,2945,298FR,298FR,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N232NN,3464,RDU,ORD,1420,1423.0,1548,1543.0,0.0,0.0,148.0,140.0,112.0,646.0,America/New_York,America/Chicago,2023-01-31 13:20:00-06:00,2023-01-31 15:48:00-06:00,False,148.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 15:45:00-06:00,2933,2943,232NN,232NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N220NN,3829,XNA,DFW,1426,1943.0,1550,2201.0,0.0,0.0,84.0,138.0,56.0,280.0,America/Chicago,America/Chicago,2023-01-31 14:26:00-06:00,2023-01-31 15:50:00-06:00,False,84.0,0.0,2023-01-31 14:15:00-06:00,2023-01-31 15:45:00-06:00,2937,2943,220NN,220NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N265NN,4197,ORD,CMH,1427,1426.0,1648,1631.0,0.0,0.0,81.0,65.0,43.0,296.0,America/Chicago,America/New_York,2023-01-31 14:27:00-06:00,2023-01-31 15:48:00-06:00,False,81.0,0.0,2023-01-31 14:15:00-06:00,2023-01-31 15:45:00-06:00,2937,2943,265NN,265NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N249NN,4139,CHA,DFW,1429,,1555,,1.0,0.0,146.0,,,695.0,America/New_York,America/Chicago,2023-01-31 13:29:00-06:00,2023-01-31 15:55:00-06:00,False,146.0,0.0,2023-01-31 13:15:00-06:00,2023-01-31 15:45:00-06:00,2933,2943,249NN,249NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N305CL,3416,COU,DFW,1429,,1639,,1.0,0.0,130.0,,,490.0,America/Chicago,America/Chicago,2023-01-31 14:29:00-06:00,2023-01-31 16:39:00-06:00,False,130.0,0.0,2023-01-31 14:15:00-06:00,2023-01-31 16:30:00-06:00,2937,2946,305CL,305CL,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N218NN,3452,MSN,ORD,1429,1439.0,1526,1527.0,0.0,0.0,57.0,48.0,26.0,108.0,America/Chicago,America/Chicago,2023-01-31 14:29:00-06:00,2023-01-31 15:26:00-06:00,False,57.0,0.0,2023-01-31 14:15:00-06:00,2023-01-31 15:15:00-06:00,2937,2941,218NN,218NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N293NN,3402,CLT,HHH,1430,1549.0,1543,1645.0,0.0,0.0,73.0,56.0,38.0,207.0,America/New_York,America/New_York,2023-01-31 13:30:00-06:00,2023-01-31 14:43:00-06:00,False,73.0,0.0,2023-01-31 13:30:00-06:00,2023-01-31 14:30:00-06:00,2934,2938,293NN,293NN,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-31,MQ,N230NN,3767,DFW,SGF,1430,,1549,,1.0,0.0,79.0,,,364.0,America/Chicago,America/Chicago,2023-01-31 14:30:00-06:00,2023-01-31 15:49:00-06:00,False,79.0,0.0,2023-01-31 14:30:00-06:00,2023-01-31 15:45:00-06:00,2938,2943,230NN,230NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
